Date,Headline,Link,Summary
"January 18, 2026",麦朴思：金价比目前低两成才会考虑购入 料美元或走强,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496733&newstype=71&newssource=AAFN,"Senior investor Mark Mobius stated that he would only consider buying gold if its price drops by 20% from current levels, citing diminished attractiveness after recent surges. He also predicts a strengthening US dollar due to an expected economic shift, which could further reduce gold's appeal. Additionally, Mobius highlighted the attractiveness of Chinese, Indian, Korean, and Taiwanese stock markets, with China aiming to surpass the US in high-end chip and AI technologies."
"January 18, 2026",《港楼》北角君悦华庭697尺低层户958万沽  2012年货升值66%,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496750&newstype=71&newssource=AAFN,"A unit at North Point's Jun Yue Garden was sold for HKD 9.58 million, reflecting a 66% appreciation since its purchase in July 2012, when it was bought for HKD 5.78 million. The recent sale involved a 697-square-foot low-floor unit, which was originally a three-bedroom but has been converted to two bedrooms. The unit's price per square foot is approximately HKD 13,744."
"January 18, 2026",据报中国去年以欧元结算支付额升22.8%  升幅创15年新高,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496737&newstype=71&newssource=AAFN,"Last year, Chinese companies increased their euro-denominated cross-border payments by 22.8%, reaching 1.18 trillion yuan, the largest rise in 15 years. Despite escalating geopolitical tensions, trade between China and the EU grew by 5.4% to a total of $828.1 billion in 2025, reinforcing China's role as one of the EU's major trading partners."
"January 18, 2026",三菱商事(8058.JP)斥75.3亿美元收购美国页岩气资产,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496742&newstype=71&newssource=AAFN,三菱商事宣布以75.3亿美元（含债务）收购美国埃森能源管理公司旗下的页岩气资产，旨在加强其在全球天然气市场的布局，并利用美国天然气消费增长和LNG出口的市场机遇。这次交易包括52亿美元的股权收购和23.3亿美元的债务承接，进一步巩固其天然气及液化天然气业务的盈利基础。
"January 18, 2026",香港股市：恒指收跌78点，华虹升7%，长和、新地、康耐特光学、华虹半导体、泉峰控股创新高,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496720&newstype=71&newssource=AAFN,"The Hong Kong stock market closed with the Hang Seng Index down 78 points at 26,844, amid mixed performances among major stocks. Notably, Long and New World Development reached new highs, while companies like Bubble Mart and Alibaba experienced declines. Several smaller stocks, including Kangnite Optical, Huahong Semiconductor, and Quanfeng Holdings, also hit new highs, reflecting active trading."
"January 18, 2026",美股：道指全日收跌83点，科技股偏软,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496814&newstype=71&newssource=AAFN,"The U.S. stock market declined on Friday, with the Dow Jones Industrial Average dropping 83 points (0.2%) to 49,359, while the Nasdaq and S&P 500 also edged lower. Technology stocks were generally soft, although Micron Technology rose nearly 8%, and major tech giants like Apple and Alphabet experienced slight declines."
"January 18, 2026",港股：恒指收跌78点，华虹升7%，长和、新地、康耐特光学、华虹半导体、泉峰控股创新高,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496720&newstype=71&newssource=AAFN,"The Hang Seng Index declined by 78 points to close at 26,844, with the Hang Seng Tech Index dropping 6 points to 5,822. Notable gains were seen in Longfor Properties and Sunac China, both reaching new highs, while stocks like Bubble Mart and Alibaba Health experienced declines. Overall market activity was vigorous, with a total turnover of approximately HKD 255 billion."
"January 18, 2026","港股：恒指全日收报26,844点，跌78点",http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496720&newstype=71&newssource=AAFN,"The Hong Kong Hang Seng Index closed at 26,844 points, down 78 points, with the Hang Seng Tech Index falling slightly to 5,822 points. Major stocks such as泡泡玛特,阿里健康, and东方海外 declined over 5%, while companies like长和 and新地 reached new highs amid active trading. The overall market experienced robust trading volume of approximately 2.55 billion HKD."
"January 19, 2026",Asia-Pacific markets mostly slip as investors assess key China data,https://www.cnbc.com/2026/01/19/asia-markets-china-gdp-greenland-nikkei-kospi-hang-seng.html,"Asia-Pacific markets mostly declined as investors evaluated China's fourth-quarter GDP and December economic data, amid geopolitical tensions over Greenland involving the U.S. and European leaders. The Japanese Nikkei led losses, while South Korea's Kospi rose, and gold and silver prices hit record highs. Overall, markets showed mixed reactions to economic indicators and geopolitical developments."
"January 19, 2026","Gold falls over 1% as profit‑taking, easing geopolitical risks weigh",https://www.cnbc.com/2026/01/16/gold-slips-as-upbeat-us-data-boosts-dollar-dims-rate-cut-bets.html,"Gold declined over 1% on Friday, driven by profit-taking after recent record highs and easing geopolitical tensions that reduced its safe-haven appeal. Despite the drop, gold is on track for its second consecutive weekly gain of approximately 1.9%, with expectations of the Federal Reserve maintaining interest rates through the first half of the year."
"January 19, 2026",U.S. dollar gains as odds drop on Hassett being made Fed chair,https://www.cnbc.com/2026/01/16/dollar-set-for-third-weekly-gain-as-buoyant-data-keeps-fed-cuts-at-bay.html,"The U.S. dollar is on track for its third consecutive weekly gain, supported by positive economic data that reduce expectations for Federal Reserve rate cuts this year. Meanwhile, gold prices declined over 1% after recent record highs, as geopolitical tensions eased and profit-taking occurred, though gold remains poised for a weekly increase of about 1.9%."
"January 19, 2026",Oil prices rise as supply risk remain in focus,https://www.cnbc.com/2026/01/16/oil-flat-as-chances-of-us-strike-on-iran-recedes.html,"Oil prices increased slightly on Friday, with Brent rising 0.58% to $64.13 per barrel and WTI up 0.42% to $59.44 per barrel, amid ongoing concerns about supply disruptions in the Middle East despite a receding likelihood of a U.S. strike on Iran. Geopolitical tensions and potential supply outages, particularly related to the Strait of Hormuz, continue to influence market sentiment, though analysts expect higher supply levels this year to cap price gains."
"January 19, 2026",Asia chips rise after U.S.-Taiwan trade deal; Taiex and Kospi hit fresh records,https://www.cnbc.com/2026/01/16/asia-markets-live-friday-nikkei-225-hang-seng-index-kospi-taiwan-trade-deal-chips-banks.html,"Asian chip stocks surged following a U.S.-Taiwan trade deal, with the Taiwan Weighted Index reaching a record high of 31,408.7 and South Korea's Kospi hitting a new peak of 4,840.74, marking its 11th consecutive day of gains. Taiwan Semiconductor Manufacturing Co. also rose nearly 3% after reporting a record quarter and announcing plans to increase capital spending in 2026."
"January 19, 2026",European chip stocks surge after TSMC posts record fourth-quarter profit,https://www.cnbc.com/2026/01/15/european-markets-live-updates-stoxx-600-dax-ftse-cac.html,"European stocks closed higher, led by a surge in AI chip stocks following TSMC's record quarterly profit, which increased 35% and exceeded expectations due to strong demand for AI chips. Notably, ASML and ASM International also reached record highs, reflecting investor optimism in the semiconductor sector amid broader positive market sentiment."
"January 19, 2026","Gold, silver extend record-breaking rallies as uncertainty persists",https://www.cnbc.com/2026/01/14/gold-near-record-highs-on-fed-rate-cut-bets-silver-cracks-90.html,"Gold and silver prices surged to near-record highs amid geopolitical tensions and expectations of Federal Reserve interest rate cuts, with gold reaching $4,635.39 per ounce and silver surpassing $90, currently at $92.53. The rally is driven by investor demand for safe-haven assets amid global uncertainties and favorable economic data indicating potential monetary easing."
"January 19, 2026",Japanese yen rebounds from 18-month low against dollar,https://www.cnbc.com/2026/01/14/dollar-rebounds-with-cpi-data-in-line-bankers-back-powell.html,"The Japanese yen rebounded from an 18-month low against the dollar amid Japanese government warnings of potential intervention, as concerns about looser fiscal and monetary policies persist. The dollar struggled to maintain its rally, with traders awaiting Federal Reserve policy decisions, while Japanese officials signaled readiness to act against excessive currency moves."
"January 19, 2026",Oil climbs as Iranian supply concerns overshadow unexpected build in US stockpiles,https://www.cnbc.com/2026/01/14/oil-prices-steady-as-venezuela-shipments-resume-but-iran-concerns-loom.html,"Oil prices increased for a fifth consecutive day, driven by fears of Iranian supply disruptions amid regional tensions and potential U.S. military action, despite a surprise rise in U.S. stockpiles. The resurgence of Venezuelan exports and ongoing geopolitical instability continue to influence the market, with prices remaining sensitive to developments in Iran and regional conflicts."
"January 19, 2026",European stocks mixed as focus shifts to Greenland talks,https://www.cnbc.com/2026/01/14/european-markets-live-stoxx-600-dax-cac-ftse-greenland-talks.html,"European stocks rose slightly, with the Stoxx 600 reaching a record high, amid heightened focus on upcoming talks between U.S., Greenlandic, and Danish officials regarding Greenland's future and potential U.S. interest in the Arctic. Meanwhile, BP warned of a $4-5 billion impairment charge for Q4 2025, and mining stocks gained as silver prices surged above $90 an ounce."
"January 19, 2026",Japanese stocks hit another record high as expectations of snap poll rise,https://www.cnbc.com/2026/01/14/asia-pacific-nikkei-225-japan-takaichi-election-record.html,"Japanese stocks reached new record highs, driven by expectations of a snap election and a weakening yen, which benefits exports. The Nikkei 225 surpassed 54,000 for the first time, while the yen hit its lowest level against the dollar since July 2024. Other Asian markets showed mixed results amid regional economic developments."
"January 19, 2026",Japan's Nikkei 225 jumps over 3% as ruling party moves toward snap elections,https://www.cnbc.com/2026/01/13/asia-pacific-markets-nikkei-225-kospi-hang-seng-index-iran-powell.html,"Asia-Pacific markets rose on January 12, with Japan's Nikkei 225 surging over 3% amid expectations of a snap election by the ruling Liberal Democratic Party. The gains occurred despite geopolitical tensions in Iran and Venezuela, and traders monitored oil prices and bond yields, while the yen weakened slightly."
"January 19, 2026",Oil prices rise as investors assess impact of events in Iran and Venezuela,https://www.cnbc.com/2026/01/12/oil-edge-up-as-iran-supply-risk-counters-venezuela-export-resumption.html,"Oil prices increased amid concerns over potential supply disruptions from Iran due to protests and the resumption of Venezuelan oil exports following the ouster of President Maduro. Investors are also monitoring risks related to Russia and Azerbaijan's energy supplies, with geopolitical tensions and sanctions influencing market volatility."
"January 19, 2026","Gold tops $4,600/oz as Fed uncertainty fans safe-haven rush",https://www.cnbc.com/2026/01/12/gold-silver-hit-record-highs-on-safe-haven-demand-fed-rate-cut-bets.html,"Gold prices surged above $4,600 per ounce to a record high amid heightened geopolitical and economic uncertainty, driven by concerns over a criminal probe into Federal Reserve Chair Jerome Powell and ongoing tensions in Iran and Venezuela. Investors flocked to safe-haven assets as markets anticipate potential rate cuts and political instability, with silver also reaching an all-time high of $85.75."
"January 19, 2026",Dollar reels on criminal probe into Fed chair Powell,https://www.cnbc.com/2026/01/12/dollar-reels-on-criminal-probe-into-fed-chair-powell.html,"The U.S. dollar declined from its one-month high following the announcement of a criminal investigation into Federal Reserve Chair Jerome Powell, which added geopolitical and political tensions. Despite positive economic signals such as strong jobs data and expectations of interest rate stability, the investigation has introduced uncertainty, causing the dollar to weaken and gold prices to surge to record levels."
"January 19, 2026",South Korea's Kospi closes at a record high amid mixed trading in the region,https://www.cnbc.com/2026/01/12/asia-pacific-markets-crude-wti-oil-iran-protests-hang-seng-index-csi-300-kospi.html,"South Korea's Kospi reached a record high, rising 0.84% amid a generally positive trend in Asia-Pacific markets, while investors monitored ongoing protests in Iran and potential U.S. intervention. Oil prices declined slightly, with Brent crude falling to $63.05 per barrel, and gold prices surged to an all-time high of $4,581.29 per ounce."
"January 19, 2026",European defense stocks rally amid geopolitical tensions,https://www.cnbc.com/2026/01/08/european-markets-today-stoxx-600-ftse-dax-cac-greenland-in-focus.html,"European defense stocks rose amid escalating geopolitical tensions, with the Stoxx Europe Aerospace and Defense index gaining 1.1%. This rally was driven by U.S. President Donald Trump's call for a 50% increase in military spending for 2027, aiming for a $1.5 trillion budget, which extended gains for defense companies like Renk, Leonardo, and Rheinmetall. Meanwhile, European markets overall ended slightly lower, and oil stocks declined amid concerns over U.S. plans to extract Venezuelan oil."
"January 19, 2026","Gold steady as markets eye U.S jobs data, index adjustments weigh",https://www.cnbc.com/2026/01/08/gold-edges-down-on-firm-dollar-as-investors-await-key-jobs-data.html,"Gold remained steady around $4,452.64 per ounce as investors awaited U.S. nonfarm payrolls data, with near-term price pressures from commodity index rebalancing and geopolitical tensions. The market is also influenced by a stronger dollar and expectations of Federal Reserve rate adjustments, with HSBC projecting gold could reach $5,000 per ounce in the first half of 2026 due to ongoing geopolitical risks."
"January 19, 2026","Hong Kong-listed electric power equipment stocks showed strong performance, with public funds intensively increasing their positions in the power sector! Is the North American 'electricity shortage' creating new opportunities?",https://news.futunn.com/en/post/67547880/hong-kong-listed-electric-power-equipment-stocks-showed-strong-performance,"Hong Kong-listed electric power equipment stocks have performed strongly, with public funds increasing their holdings in the sector. The article suggests that the North American electricity shortage may be creating new investment opportunities in this industry. No IPO size information is provided in the article."
"January 19, 2026","""No sale of the island means added tariffs!"" Trump issued a tariff threat over the Greenland issue, spot gold and silver hit new highs simultaneously, while the three major U.S. stock index futures declined, with the Nasdaq futures falling more than 1%.",https://news.futunn.com/en/post/67551962/no-sale-of-the-island-means-added-tariffs-trump-issued,"The article reports that U.S. President Trump issued a tariff threat over Greenland, leading to a surge in gold and silver prices and a decline in major U.S. stock index futures, with Nasdaq futures dropping over 1%. The threat appears to be linked to the Greenland issue, impacting financial markets globally. No IPO-related information is provided in the article."
"January 19, 2026",Black Monday strikes again: Is Trump once more the catalyst for a flash crash in the crypto market?,https://news.futunn.com/en/post/67561065/black-monday-strikes-again-is-trump-once-more-the-catalyst-for-a-flash-crash-in-the-crypto-market,"The article discusses how recent market volatility, referred to as ""Black Monday,"" may be linked to a flash crash in the crypto market, potentially triggered by actions or statements associated with Trump. It examines the broader implications of such events on investor confidence and market stability, without mentioning any IPO-related details."
"January 19, 2026","Trump's tariff remarks trigger sell-off! Cryptocurrency market plunges, with Bitcoin briefly dropping below $92,000.",https://news.futunn.com/en/post/67559937/trump-s-tariff-remarks-trigger-sell-off-cryptocurrency-market-plunges,"The article reports that remarks by Donald Trump regarding tariffs triggered a sell-off in the cryptocurrency market, causing Bitcoin to briefly fall below $92,000. This market reaction highlights the sensitivity of cryptocurrencies to geopolitical and economic developments."
"January 19, 2026","Preview for the Week | The U.S. to Impose Tariffs on Eight European Countries! Focus on Next Week's Market Performance; Trump to Lead Delegation to Davos; 'The Fed's Favorite Inflation Gauge' to Be Released; Intel, Netflix and Others to Announce Earnings",https://news.futunn.com/en/post/67546043/preview-for-the-week-the-us-to-impose-tariffs-on,"The upcoming week will see significant market developments, including the U.S. imposing tariffs on eight European countries and the release of ""The Fed's Favorite Inflation Gauge."" Additionally, key earnings reports from Intel, Netflix, and others are expected, while President Trump will lead a delegation to Davos to discuss economic issues."
"January 19, 2026","Tensions in the Euro-American trade situation have driven up gold prices, while Hong Kong-listed gold stocks have risen.",https://news.futunn.com/en/post/67560049/tensions-in-the-euro-american-trade-situation-have-driven-up-gold-prices-while-hong-kong-listed-gold-stocks-have-risen,Tensions in the Euro-American trade relations have led to an increase in gold prices and a rise in Hong Kong-listed gold stocks. The article highlights the market response to geopolitical tensions but does not provide specific details about IPOs or their proceeds.
"January 19, 2026",Bloomberg: China’s $7 trillion cash reserves are shifting toward stocks and gold.,https://news.futunn.com/en/post/67559698/bloomberg-china-s-7-trillion-cash-reserves-are-shifting-toward,"According to Bloomberg, China’s $7 trillion cash reserves are shifting their focus toward investments in stocks and gold, reflecting a strategic move in asset allocation. The article emphasizes this significant reallocation of reserves but does not mention any IPO-related information."
"January 19, 2026",White House Crypto Director: Progress on Establishing a Bitcoin Strategic Reserve Still Underway,https://news.futunn.com/en/post/67543885/white-house-crypto-director-progress-on-establishing-a-bitcoin-strategic-reserve-still-underway,"The White House's crypto committee, led by Patrick Witt, stated that efforts to establish a Bitcoin strategic reserve are ongoing, though they face legal and regulatory challenges due to complex laws and inter-agency coordination issues. Currently, multiple government agencies, including the Department of Justice, are discussing the legal framework for this reserve, which includes Bitcoin confiscated from a wallet developer, and it remains a priority for the administration."
"January 19, 2026",Insider Information from Trump: Family Account Purchases Netflix and Warner Brothers Bonds,https://news.futunn.com/en/post/67559542/insider-information-from-trump-family-account-purchases-netflix-and-warner,"The article reports that the Trump family account has purchased bonds from Netflix and Warner Brothers, suggesting their investment interests in these entertainment companies. No IPO-related information or fundraising details are provided in the article."
"January 19, 2026",Capacity crunch at 3nm: Taiwan Semiconductor's major clients forced to diversify. Is this an opportunity for Samsung and Intel?,https://news.futunn.com/en/post/67558653/capacity-crunch-at-3nm-taiwan-semiconductor-s-major-clients-forced,"The article discusses a capacity crunch at Taiwan Semiconductor Manufacturing Company (TSMC) for 3nm chips, leading major clients to diversify their supply sources. This situation presents an opportunity for competitors like Samsung and Intel to expand their market share in advanced semiconductor manufacturing. No IPO-related information is provided in the article."
"January 19, 2026","The market is optimistic about the recovery trend of volume and price increases in the aviation industry, with China Eastern Airlines' Hong Kong-listed shares surging.",https://news.futunn.com/en/post/67558355/the-market-is-optimistic-about-the-recovery-trend-of-volume,"The market is optimistic about the recovery trend in the aviation industry, with China Eastern Airlines' Hong Kong-listed shares experiencing a surge. The article highlights a positive outlook for volume and price increases in the sector, reflecting investor confidence in the industry's rebound."
"January 19, 2026","Li Ning's stock price rose nearly 4% again as the decline in Q4 revenue narrowed on a quarter-over-quarter basis, and the inventory-to-sales ratio also showed improvement.",https://news.futunn.com/en/post/67558618/li-ning-s-stock-price-rose-nearly-4-again-as,"Li Ning's stock price increased by nearly 4% as its Q4 revenue decline narrowed quarter-over-quarter, and the inventory-to-sales ratio improved, indicating a potential stabilization in its financial performance. The article does not mention any IPO-related information or fundraising details."
"January 19, 2026",5% Growth! China’s GDP to Surpass the 140 Trillion Yuan Mark by 2025,https://news.futunn.com/en/post/67558544/5-growth-chinas-gdp-to-surpass-the-140-trillion-yuan-mark-by-2025,"The article reports that China's GDP is projected to grow by 5%, surpassing 140 trillion yuan by 2025. This indicates a positive economic outlook for China, driven by consistent growth expectations. No IPO-related information is provided in the article."
"January 19, 2026",Preview of the 2026 Winter Davos: The town buzzes with Trump's presence and also experiences Trumponomics inflation.,https://news.futunn.com/en/post/67556786/preview-of-the-2026-winter-davos-the-town-buzzes-with-trumps-presence-and-also-experiences-trumponomics-inflation,"The article previews the 2026 Winter Davos, highlighting the town's excitement over Trump's presence and the inflationary effects of Trumponomics. It emphasizes the political and economic atmosphere surrounding the event, but does not mention any IPO-related information or specific financial details."
"January 19, 2026","Continent Optical Innovation hits a new high, with projected net profit growth of no less than 30% year-on-year for the fiscal year 2025.",https://news.futunn.com/en/post/67556195/continent-optical-innovation-hits-a-new-high-with-projected-net-profit-growth-of-no-less-than-30-percent-year-on-year-for-the-fiscal-year-2025,"Continent Optical Innovation is projected to achieve a net profit growth of at least 30% year-on-year for the fiscal year 2025, reaching new highs. The article does not specify any IPO size or related fundraising details."
"January 19, 2026","TCL Electronics' share price surged after a profit warning, with expectations that the adjusted net profit attributable to shareholders for the fiscal year 2025 will increase by up to approximately 60% year-on-year.",https://news.futunn.com/en/post/67555463/tcl-electronics-share-price-surged-after-a-profit-warning-with,"TCL Electronics' share price surged following a profit warning, with expectations that its adjusted net profit attributable to shareholders for 2025 could increase by up to approximately 60% year-on-year. The article does not specify any IPO size or related fundraising details."
"January 19, 2026","Ubtech Robotics, the ""first humanoid robotics stock"" in the Hong Kong stock market, makes another move! Signs humanoid robot service agreement with Airbus.",https://news.futunn.com/en/post/67553416/ubtech-robotics-the-first-humanoid-robotics-stock-in-the-hong,"Ubtech Robotics, the first humanoid robotics stock listed in the Hong Kong market, has signed a humanoid robot service agreement with Airbus. The article highlights the company's ongoing strategic moves but does not specify any IPO size or proceeds."
"January 19, 2026","The Hang Seng Index and Hang Seng Tech Index both opened lower on Monday; technology stocks declined, with Alibaba falling more than 2%.",https://news.futunn.com/en/post/67554993/the-hang-seng-index-and-hang-seng-tech-index-both-opened-lower-on-monday-technology-stocks-declined-with-alibaba-falling-more-than-2,"The Hang Seng Index and Hang Seng Tech Index both opened lower on Monday, with technology stocks declining significantly; Alibaba's stock fell more than 2%. Other major tech stocks like JD Health and Bilibili also experienced notable drops, reflecting a broad decline in the market's technology sector."
"January 19, 2026",US software stocks plunge at the start of the year! Is the 'all-powerful' Claude starting to take over business?,https://news.futunn.com/en/post/67553162/us-software-stocks-plunge-at-the-start-of-the-year,"The article reports a significant decline in US software stocks at the start of the year, raising questions about whether the AI model ""Claude"" is beginning to dominate the business landscape. No specific IPO size or related financial details are provided in the article."
"January 19, 2026","Futu Morning Brief | The US imposes tariffs on Greenland again, triggering collective backlash from eight European countries; gold and silver hit new highs simultaneously. Trump to lead the 'largest US delegation' to attend the Davos Forum; US stock market",https://news.futunn.com/en/post/67551962/no-sale-of-the-island-means-added-tariffs,"The US has imposed additional tariffs on Greenland following President Trump's threat, leading to a collective backlash from eight European countries. This geopolitical tension caused spot gold and silver prices to reach new highs simultaneously, while US stock index futures declined, with Nasdaq futures dropping over 1%. Trump is also set to lead the largest US delegation to the upcoming Davos Forum."
"January 19, 2026",《內房》路透測算內地上月70城市房價按年跌2.7%  跌幅五個月最大,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496993&newstype=71&newssource=AAFN,"According to Reuters, the average new residential property prices in 70 major Chinese cities declined by 2.7% year-on-year in December 2025, marking the largest drop in five months, with a monthly decrease of 0.4%. The data indicates a continued downward trend in China's real estate market, with more cities experiencing price declines than increases."
"January 19, 2026",《大行》大摩料濠赌股去年末季利润率轻微收窄  看好银娱金沙中国,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496988&newstype=71&newssource=AAFN,摩根士丹利预测澳门博彩业2025年第四季利润率将略有下降，主要由于业务组合变化和营运开支增加，但仍看好银河娱乐和金沙中国的增长前景，给予“增持”评级。尽管美高梅中国去年表现不佳，但其市场份额的改善可能带来复苏机会。
"January 19, 2026",据报英伟达H200晶片已运抵香港 遭中国海关拒绝放行,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496986&newstype=71&newssource=AAFN,"Nvidia's H200 chips, recently approved for sale in China, have arrived in Hong Kong but are currently blocked from clearance into mainland China by Chinese customs. Chinese authorities have not provided a clear explanation for the restriction, and a recent government meeting advised domestic tech companies to avoid purchasing H200 chips unless necessary. This development has impacted Nvidia's supply chain, which was preparing to fulfill significant orders from Chinese customers."
"January 19, 2026",《大行》中金首予聚水潭「跑赢行业」评级  目标价41元,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496985&newstype=71&newssource=AAFN,中金公司首次覆盖聚水潭（06687.HK），给予其“跑赢行业”评级，目标价为41元人民币。该公司被认为是全球电商SaaS市场的领军企业，预计2025至2027年每股盈利将显著增长，2024至2026年的复合年均增长率达135%。
"January 19, 2026",《大行》花旗：调查显示澳门出现多个豪赌客,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496983&newstype=71&newssource=AAFN,"A Citi survey indicates that Macau has seen an increase in high-stakes gamblers, with the average bet per VIP player reaching HKD 28,424 and the total bets from 28 high-roller clients amounting to HKD 8.1 million, reflecting a 49% year-on-year growth. The report suggests that promotional activities and entertainment events may be attracting wealthy mainland Chinese consumers to Macau's gaming and non-gaming services."
"January 19, 2026",《大行》里昂：腾讯音乐回调后提供入市机会 维持目标价92.1元,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496980&newstype=71&newssource=AAFN,"Lyon Research maintains a ""buy"" rating for Tencent Music (01698.HK), citing a recent stock price correction as a buying opportunity, with a target price of HKD 92.1. Despite year-to-date underperformance due to concerns over competition, regulatory activities, and market adjustments, the firm believes the stock's valuation at 16.8 times 2026 earnings offers attractive risk-reward prospects."
"January 19, 2026","《大行》中银国际料今年平均金价升至4,800美元 明年每安士看5,200美元",http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496971&newstype=71&newssource=AAFN,"中银国际预计今年黄金平均价格将升至4,800美元，明年有望达到5,200美元，受益于全球央行和保险公司持续买入以及资金从加密货币流向黄金。该行还预测2026年黄金价格将平均上涨40%，长期目标为每盎司5,500美元，并看好中国黄金行业的增长，推荐山东黄金和招金矿业作为首选投资。"
"January 19, 2026",优必选升逾6%  与Airbus在航空制造领域达成人形机械人合作,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496961&newstype=71&newssource=AAFN,优必选股价上涨超过6%，与欧洲航空巨头空中巴士签署合作协议，双方将在航空制造领域共同推动人形机械人的应用。空中巴士已采购优必选的工业版人形机械人Walker S2，用于其制造工厂，未来将拓展人形机械人在航空制造场景的应用。
"January 19, 2026",《大行》花旗：康耐特光学盈喜符预期 升目标价至70元,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496978&newstype=71&newssource=AAFN,"Citigroup has upgraded its target price for 康耐特光学 (Connet Optical) to HKD 70, citing a positive earnings outlook and expected 30% annual net profit growth by 2025, driven by increased sales of 1.74 refractive index lenses and other multifunctional products. The firm also raised its earnings forecasts for 2025-2027 slightly and maintains a ""Buy/High Risk"" rating, citing upcoming AI glasses launches and supply chain updates as short-term catalysts. No IPO-related information is mentioned in the article."
"January 19, 2026",《大行》野村料腾讯上季收入按年增12%  重申「买入」评级,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496973&newstype=71&newssource=AAFN,野村预计腾讯在上季度收入同比增长12%至1935亿元人民币，符合市场预期，并预期其非IFRS净利润将增长15%至639亿元人民币，毛利率提升4.2个百分点。野村维持对腾讯的“买入”评级，目标价为775港元，并预计公司将加大在AI领域的投资以应对芯片短缺问题。
"January 19, 2026",《经济》国统局：去年全国居民人均可支配收入按年增5%,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496968&newstype=71&newssource=AAFN,"The National Bureau of Statistics reported that in 2025, China's per capita disposable income reached 43,377 RMB, reflecting a 5% nominal and real growth compared to the previous year. Urban residents' income increased by 4.3% nominal and 4.2% in real terms, while rural residents saw a 5.8% nominal and 6% real growth. Additionally, per capita consumption expenditure was 29,476 RMB, growing by 4.4% both nominally and in real terms."
"January 19, 2026",新世界续涨12%创逾一年高  母企旗下瑰丽酒店传被洽购,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496962&newstype=71&newssource=AAFN,新世界发展股价连续上涨12%，创逾一年新高，主要受市场关注其母公司旗下瑰丽酒店被传正洽购的消息。尽管瑰丽酒店重申不出售，但市场对新世界资产价值的看法有所改善，推动股价上涨。
"January 19, 2026",《大行》招银国际升药明合联目标价至88元续吁「买入」 料盈利增长强劲,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496970&newstype=71&newssource=AAFN,招银国际将药明合联的目标价由74元升至88元，继续推荐“买入”，预计公司2025年收入将至少增长45%，净利润增长超过38%，显示其盈利增长强劲。公司预计2025年至2027年期间的收入和净利润将持续高速增长，且通过收购东曜药业进一步增强生产能力。
"January 19, 2026",《大行》花旗：调查显示澳门出现多个豪赌客,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496983&newstype=71&newssource=AAFN,"A Citi survey indicates that since January, Macau has seen an increase in high-stakes gamblers, with the average bet per customer reaching HKD 28,424 and the total bets of 28 high-roller clients amounting to HKD 8.1 million, representing a 49% annual growth. The report suggests that promotional activities, such as concert and event promotions, may be attracting wealthy Chinese mainland visitors who continue to spend generously on both gambling and non-gambling services."
"January 19, 2026",《大行》里昂：腾讯音乐回调后提供入市机会 维持目标价92.1元,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496980&newstype=71&newssource=AAFN,"Lyon Research maintains a ""buy"" rating on Tencent Music (01698.HK), citing a recent stock correction as a buying opportunity and setting a target price of HKD 92.1. The report notes that despite underperforming the market this year due to concerns over competition, regulatory activities, and potential impacts on acquisitions, Tencent Music's sustainable subscription model and product competitiveness justify its current valuation."
"January 19, 2026",《大行》中金料六福目标价至34.31元  上季增长超预期,http://www.aastocks.com/sc/mobile/news.aspx?newsid=NOW.1496976&newstype=71&newssource=AAFN,中金公司维持六福集团（00590.HK）“跑赢行业”评级，并将其目标价上调12%至34.31港元，基于其2026财年第三季度超预期增长。公司零售值同比增长26%，并预计未来估值将提升，反映行业景气度的改善。
